state,crag,region_1,region_2,example_location,x,y,n,n_boulder,n_routes,mean_rating,median_rating
Colorado,Colorado > Georgetown > 00,Georgetown,Inaugural Crag,-,-105.693,39.71553,2,0,2,2,2
Illinois,Illinois > Giant City State Park > 00,Giant City State Park,A. Shelter 1 Bluff,-,-89.19234428571428,37.59898428571429,7,4,3,2.928571428571429,2.9
New York,New York > Glenmeal > 00,Glenmeal,Near East,Middle East Boulder,-75.0261225,44.525965,4,4,0,2.125,2
Colorado,Colorado > Glenwood Springs > 00,Glenwood Springs,Glenwood Canyon,Grey Slabs (aka Sugar Slabs),-107.28599769230769,39.56747307692308,13,0,13,2.3153846153846156,2.3
California,California > Glenwood Springs > 00,Glenwood Springs,Glenwood Canyon,No Name Canyon,-107.25593,39.573835,4,4,0,2.075,2
Minnesota,Minnesota > Gluek park tree bouldering > 00,Gluek park tree bouldering,-,-,-93.27236,45.0086,1,1,0,3,3
Georgia,Georgia > Gold Mine Boulders > 00,Gold Mine Boulders,-,-,-84.06251,34.094970000000004,1,1,0,2.5,2.5
Colorado,Colorado > Golden > 00,Golden,Clear Creek Canyon,Capitalist Crag,-105.32820184210526,39.75390078947368,76,0,76,2.348684210526316,2.3
California,California > Golden > 00,Golden,Clear Creek Canyon,Clear Creek Canyon Bouldering,-105.27697870967742,39.74717451612903,31,31,0,2.467741935483871,2.3
Nebraska,Nebraska > Goon Stretch > 00,Goon Stretch,-,-,-96.30181,41.19784,5,5,0,2.26,2
Georgia,Georgia > Graffiti Boulder > 00,Graffiti Boulder,-,-,-83.57629,34.8848,1,1,0,2,2
Colorado,Colorado > Grand County / Fraser Valley > 00,Grand County / Fraser Valley,Hurd Creek Crag,First Wall,-105.77559600000001,40.016693,10,0,10,2.34,2.3499999999999996
Colorado,Colorado > Grand Junction Area > 00,Grand Junction Area,Bullet Hole Boulder Area,Upper Cliff Band Roped Area,-108.65356499999999,39.06727,2,0,2,2,2
California,California > Grand Junction Area > 00,Grand Junction Area,Colorado National Monument,Corkscrew Boulders,-108.66984,39.0596975,4,4,0,2.5,2.5
California,California > Grand Junction Area > 01,Grand Junction Area,De Beque Canyon,Big Wash,-108.273245,39.18044,2,2,0,2.3,2.3
California,California > Grand Junction Area > 02,Grand Junction Area,Dynamite Shacks,D-Shacks Cliffband,-108.62736739130435,39.04760869565217,23,23,0,2.5869565217391304,2.8
Colorado,Colorado > Grand Junction Area > 01,Grand Junction Area,Grand Mesa,Land's End Area,-108.19188,39.002665,4,0,4,2.7,2.65
Colorado,Colorado > Grand Junction Area > 02,Grand Junction Area,Unaweep Canyon,Cactus Park,-108.49447,38.87642,1,0,1,2.9,2.9
California,California > Grand Junction Area > 03,Grand Junction Area,Unaweep Canyon,Gateway Vicinity aka The West End,-109.05608,38.74738,1,1,0,3,3
California,California > Grand Junction Area > 04,Grand Junction Area,Unaweep Canyon,Gateway Vicinity aka The West End,-108.89745,38.51582,3,3,0,2.6666666666666665,3
California,California > Grand Junction Area > 05,Grand Junction Area,Unaweep Canyon,Main Canyon: Unaweep Granite,-108.49726035460994,38.91415546099291,282,282,0,2.2280141843971633,2
Colorado,Colorado > Grand Junction Area > 03,Grand Junction Area,Unaweep Canyon,Main Canyon: Unaweep Granite,-108.9017,38.73553,2,0,2,2.5,2.5
Colorado,Colorado > Grand Junction Area > 04,Grand Junction Area,Unaweep Canyon,Main Canyon: Unaweep Granite,-108.55031,38.87081466666667,15,0,15,2.4266666666666667,2.4
New York,New York > Grand Lake Reserve > 00,Grand Lake Reserve,Fairyland Wall,-,-75.736049,44.330644,20,20,0,2.625,2.25
Wyoming,Wyoming > Grand Teton National Park > 00,Grand Teton National Park,Blacktail Butte,Upper Blacktail Butte,-110.74320461538461,43.71409615384615,13,9,4,2.7384615384615385,2.6
Wyoming,Wyoming > Grand Teton National Park > 01,Grand Teton National Park,Taggart lake boulders,Moraine pinnacle,-109.86631,44.25099,1,1,0,2,2
Tennessee,Tennessee > Graysville - Dinner Branch > 00,Graysville - Dinner Branch,Brohemian,-,-85.113,35.46462,1,0,1,2.7,2.7
Maryland,Maryland > Great Falls - Maryland Side > 00,Great Falls - Maryland Side,C&O Stage,-,-77.23734222222222,38.981226666666664,9,9,0,2.522222222222222,2.7
New Hampshire,New Hampshire > Great North Woods Region > 00,Great North Woods Region,Boundary Boulder,-,-71.10079,45.2846,1,1,0,2,2
New Hampshire,New Hampshire > Great North Woods Region > 01,Great North Woods Region,Littleton Boulder,-,-71.83841,44.34061,2,2,0,2,2
New Hampshire,New Hampshire > Great North Woods Region > 02,Great North Woods Region,Mount Forist,2. South End,-71.13315,44.4685525,4,2,2,2.4,2.3
Oklahoma,Oklahoma > Great Plains State Park > 00,Great Plains State Park,Island Boulders,-,-98.9811,34.75117,4,4,0,3.25,3.5
Massachusetts,Massachusetts > Greater Boston > 00,Greater Boston,Franklin Park,Badger Rock,-71.10034272727273,42.33170727272727,33,33,0,2.521212121212121,2
New York,New York > Green Lakes State Park > 00,Green Lakes State Park,-,-,-75.97993,43.0388,1,1,0,2.5,2.5
Alabama,Alabama > Green Mountain > 00,Green Mountain,-,-,-86.52966,34.58293,1,1,0,3,3
Wyoming,Wyoming > Green River > 00,Green River,Sugar Bowl Tower,-,-109.4684775,41.50711750000001,4,1,4,2.425,2.5
Tennessee,Tennessee > Greenway Boulders > 00,Greenway Boulders,-,-,-86.42301,35.87475,3,3,0,2.8333333333333335,2.9
Texas,Texas > Guadalupe River State Park > 00,Guadalupe River State Park,-,-,-98.48607,29.87386,1,1,0,4,4
Wyoming,Wyoming > Guernsey State Park > 00,Guernsey State Park,Area 3:  The Revolutionary Climbing Wall of Dead Man's Gulch,-,-104.759572,42.29599,10,0,10,2.32,2.15
Minnesota,Minnesota > Gunflint Trail > 00,Gunflint Trail,-,-,-90.3421,47.7626,5,5,0,3.4,4
Colorado,Colorado > Gunnison > 00,Gunnison,Blue Mesa Inlet,-,-106.928,38.5448,1,0,1,2,2
Colorado,Colorado > Gunnison > 01,Gunnison,God's Crag,High Gravity Wall,-107.44581,38.01242,2,0,2,2.35,2.35
Colorado,Colorado > Gunnison > 02,Gunnison,Hartman Rocks,Beginner's Slab,-106.94386,38.492560833333336,12,0,12,2.558333333333333,2.5
Colorado,Colorado > Gunnison > 03,Gunnison,Spring Creek,Roadside Crag,-106.791505,38.727115,4,0,4,2.325,2.4
Colorado,Colorado > Gunnison > 04,Gunnison,"The Point, Powderhorn, Colorado (AKA Indian Creek)",-,-107.16446,38.24062,4,0,4,2.225,2.2
Maryland,Maryland > Gunpowder Falls - Hereford Area > 00,Gunpowder Falls - Hereford Area,Hereford Bouldering,Midway Crag,-76.55493,39.525895000000006,2,2,0,2.5,2.5
Texas,Texas > Hamm Creek Park > 00,Hamm Creek Park,Bailey Hollow,Auspicious Wall,-97.46338727272727,32.17305,11,6,5,2.5454545454545454,2.5
Rhode Island,Rhode Island > Handy Pond Preserve > 00,Handy Pond Preserve,Diving Board Boulder,-,-71.4744325,41.9554825,4,4,0,2.75,3
Maryland,Maryland > Harper's Ferry > 00,Harper's Ferry,Balcony Rock Boulders,-,-77.72204931818182,39.32408818181818,44,44,0,2.338636363636364,2
New York,New York > Harriman State Park > 00,Harriman State Park,Pine Swamp Mountain area via Long Path,-,-74.124695,41.230644999999996,2,2,0,3,3
Maryland,Maryland > Herring Run > 00,Herring Run,Sus Rock (Crossland Boulder),-,-76.57507,39.32898,1,1,0,3,3
Colorado,Colorado > High Desert > 00,High Desert,* High Desert Bouldering,Wagon Wheel,-117.5367,35.58149,1,1,0,4,4
California,California > High Desert > 00,High Desert,Antelope Valley Area,Devil's Punchbowl,-117.85719999999999,34.41410666666667,3,0,3,2.8666666666666667,2.8
California,California > High Desert > 01,High Desert,Apple Valley Area,Deadman's Point,-117.0734060638298,34.57376361702128,94,0,94,2.2904255319148934,2.1500000000000004
Colorado,Colorado > High Desert > 01,High Desert,Apple Valley Area,Fairview Mountain,-117.120833,34.528562,10,10,0,2.95,3
California,California > High Desert > 02,High Desert,Johnson Valley Area,Ghost Road Area,-116.4181975,34.3324625,4,0,4,2.6,2.3499999999999996
Colorado,Colorado > High Desert > 02,High Desert,Johnson Valley Area,Ghost Road Area,-116.47931,34.295784999999995,2,2,0,3.5,3.5
California,California > High Desert > 03,High Desert,Lucerne Valley Area,Chimney Rock,-116.96435166666666,34.54057666666667,12,0,12,2.591666666666667,2.6500000000000004
Colorado,Colorado > High Desert > 03,High Desert,Victorville Area,Rockview Park,-117.31999,34.57117,1,1,0,3,3
Colorado,Colorado > High Sierra > 00,High Sierra,05 - Convict Lake & McGee Creek,Convict Lake Resort,-118.85128,37.59811,1,1,0,4,4
Colorado,Colorado > High Sierra > 01,High Sierra,12 - Kearsarge Pass to Cedar Grove,Flower Lake Boulder,-118.36206,36.77077,1,1,0,4,4
Georgia,Georgia > Hitchiti Boulders > 00,Hitchiti Boulders,Boulder  1,-,-83.7198225,33.0251125,4,4,0,2.725,2.9
Alabama,Alabama > Home Crag Boulders  a.k.a. Sherriff Boulders > 00,Home Crag Boulders  a.k.a. Sherriff Boulders,-,-,-86.8799,33.7609,2,2,0,3,3
Indiana,Indiana > Hoosier National Forest > 00,Hoosier National Forest,-,-,-86.56629,38.21601,1,1,0,3,3
Alabama,Alabama > Horse Pens 40 > 00,Horse Pens 40,Deck Area/Front Slabs,-,-86.29300776119403,33.923598507462685,67,67,0,2.4477611940298507,2.4
Alabama,Alabama > Hospital Boulders > 00,Hospital Boulders,Barn Area,-,-86.01788625,34.0767621875,32,32,0,2.653125,2.6500000000000004
Texas,Texas > Hueco Tanks > 00,Hueco Tanks,East Mountain,Dragon's Den,-106.0433680952381,31.920043968253967,63,60,3,2.7603174603174603,2.8
Alabama,Alabama > Hurricane Creek Park > 00,Hurricane Creek Park,-,-,-86.895,34.28683,4,4,0,3.75,4
Alabama,Alabama > Hurricane Creek Park (Tuscaloosa) > 00,Hurricane Creek Park (Tuscaloosa),Hurricane Creek Bouldering Problems,"I'm ""Lichen"" these Cliffs Area",-87.45058,33.214307000000005,10,10,0,2.64,3
New York,New York > Hutch Hollow (Ferrone Woods Preserve) > 00,Hutch Hollow (Ferrone Woods Preserve),-,-,-75.63216,44.42484,1,1,0,3,3
New York,New York > Hyde Park Boulders > 00,Hyde Park Boulders,Hackett Hill Park/Gorilla Rock,-,-73.93860000000001,41.774096666666665,3,3,0,2,2
New York,New York > Ice Pond > 00,Ice Pond,Diesel and Ice Cube Area,Ripples Boulder,-73.6179675,41.454395,12,12,0,2.6666666666666665,2.55
California,California > Idaho Springs > 00,Idaho Springs,Loch Lomond,Hump Area,-105.68657,39.83949,5,5,0,2.4,2
Tennessee,Tennessee > Ijams Crag > 00,Ijams Crag,-,-,-83.87729,35.94466,3,0,3,2.3000000000000003,2.1
Colorado,Colorado > Independence Pass > 00,Independence Pass,Grotto Walls Area,Lower Grotto Wall,-106.68754,39.11387,3,0,3,2.2333333333333334,2.1
California,California > Independence Pass > 00,Independence Pass,Grotto Walls Area,World of Hurt Bouldering,-106.68641742857143,39.119803714285716,35,35,0,2.44,2.3
Colorado,Colorado > Independence Pass > 01,Independence Pass,Monitor Rock,1. Butt Wall,-106.44955999999999,39.072874999999996,4,0,4,2.25,2.3499999999999996
Colorado,Colorado > Independence Pass > 02,Independence Pass,Outrageous Overhangs Area,Junior Olympic Wall,-106.69347714285715,39.12177285714286,7,0,7,2.4,2.5
Colorado,Colorado > Independence Pass > 03,Independence Pass,Twin Lakes Area,Black Slab,-106.20606,38.97065,1,0,1,1.9,1.9
Colorado,Colorado > Independence Pass > 04,Independence Pass,Upper Boulderfield Area,Dog Wall,-106.67468,39.124356,5,0,5,2.22,2.2
Iowa,Iowa > Indian Bluffs > 00,Indian Bluffs,Bouldering,The Clinker,-91.08408,42.21629,4,2,2,2.65,2.55
Kansas,Kansas > Indian Rock Park > 00,Indian Rock Park,-,-,-97.58872,38.83618,2,2,0,2,2
Indiana,Indiana > Indiana University > 00,Indiana University,-,-,-86.51758,39.1683,5,5,0,3.08,3
Colorado,Colorado > Inland Empire > 00,Inland Empire,Jurupa Hills,Lower Josh Steele Troup 567 (Lower Josh),-117.450425,34.04309,4,4,0,3,3
Colorado,Colorado > Inland Empire > 01,Inland Empire,Menifee Area,Beer Me Boulders,-117.2758031372549,33.89616274509804,51,51,0,2.976470588235294,3
California,California > Inland Empire > 00,Inland Empire,Riverside Area,Box Springs Mountain Reserve,-117.37656818181819,34.00636090909091,11,0,11,2.209090909090909,2.1
Colorado,Colorado > Inland Empire > 02,Inland Empire,Temecula Area,Murrieta Stonehenge,-117.22771250000001,33.58088,4,4,0,2.8,2.85
Minnesota,Minnesota > Interstate SP (Taylors Falls) > 00,Interstate SP (Taylors Falls),Interstate State Park Bouldering,Boulder (Unknown name),-92.6513447368421,45.39906578947368,19,19,0,2.5157894736842104,2.4
Iowa,Iowa > Iowa City Buildering > 00,Iowa City Buildering,Hancher Blocks,Block 2,-91.53691,41.66933,2,2,0,4,4
Wyoming,Wyoming > Jackson Hole > 00,Jackson Hole,Gros Ventre River Canyon,Quarantine Boulders,-110.5556625,43.6313575,4,4,0,2.6,2.35
Wyoming,Wyoming > Jackson Hole > 01,Jackson Hole,Hoback Shield,2. Hoback Shield Right,-110.538195,43.28837333333333,6,0,6,2.3666666666666667,2.3499999999999996
Wyoming,Wyoming > Jackson Hole > 02,Jackson Hole,Jackson Hole Mountain Resort,Base area boulder,-110.855705,43.59085,2,1,1,3.1,3.1
Wyoming,Wyoming > Jackson Hole > 03,Jackson Hole,Rodeo Wall,-,-110.76243,43.30207,2,0,2,2.25,2.25
Wyoming,Wyoming > Jackson Hole > 04,Jackson Hole,Swift Creek Canyon,North Fork,-110.87582666666667,42.75381,3,0,3,2.7333333333333334,3
Wyoming,Wyoming > Jackson Hole > 05,Jackson Hole,Tensleep Bowl Bouldering,Tensleep Bowl (Backside),-110.87005,43.602333333333334,3,3,0,3.3333333333333335,3
Wyoming,Wyoming > Jackson Hole > 06,Jackson Hole,The Goat Cave,-,-110.92389,43.19811,1,0,1,1.8,1.8
Wyoming,Wyoming > Jackson Hole > 07,Jackson Hole,Wilson Canyon,Closed Book Wall,-110.7550525,43.4295175,4,0,4,2.25,2.25
New Mexico,New Mexico > Jemez Mountains and Jemez Valley > 00,Jemez Mountains and Jemez Valley,Area 37,-,-106.43819333333333,35.769553333333334,3,0,3,2.7333333333333334,2.7
New Mexico,New Mexico > Jemez Mountains and Jemez Valley > 01,Jemez Mountains and Jemez Valley,Gilman Tunnels,Dr. Seuss Wall,-106.7641825,35.7360725,4,0,4,2.775,2.8
New Mexico,New Mexico > Jemez Mountains and Jemez Valley > 02,Jemez Mountains and Jemez Valley,Las Conchas,(A) Cattle Call Wall Area,-106.59723275,35.75736775,40,27,13,2.5075,2.55
Iowa,Iowa > Joinerville Bouldering > 00,Joinerville Bouldering,Bae Wall Boulder,-,-90.75198888888889,42.07989444444444,9,9,0,2.8444444444444446,3
Georgia,Georgia > Jones Bridge Park > 00,Jones Bridge Park,-,-,-84.23934,34.001,1,1,0,2.7,2.7
Colorado,Colorado > Joshua Tree National Park > 00,Joshua Tree National Park,*Joshua Tree Bouldering*,Black Rock Canyon Bouldering,-116.38622,34.0732,1,1,0,3,3
Colorado,Colorado > Joshua Tree National Park > 01,Joshua Tree National Park,*Joshua Tree Bouldering*,Central Joshua Tree Bouldering,-116.15582268656716,34.013995671641794,67,67,0,2.7059701492537314,2.6
California,California > Joshua Tree National Park > 00,Joshua Tree National Park,Central Joshua Tree,Barker Dam Area,-116.14492029411765,34.05944823529412,34,0,34,2.2470588235294118,2.1
Colorado,Colorado > Joshua Tree National Park > 02,Joshua Tree National Park,Highway 62 Crags,(a) Nancy Karl Trail,-116.32138,34.10583,1,1,0,2.5,2.5
California,California > Joshua Tree National Park > 01,Joshua Tree National Park,Pinto Basin,Cottonwood Area,-115.80655,33.71885,1,0,1,3,3
California,California > Joshua Tree National Park > 02,Joshua Tree National Park,Pinto Basin,Indian Head Area,-116.04556823529411,34.01443,17,0,17,2.288235294117647,2
California,California > Joshua Tree National Park > 03,Joshua Tree National Park,Quail Springs Area,[Redacted],-116.14279857142857,34.03070857142857,14,0,14,2.3214285714285716,2.25
Georgia,Georgia > Juliette Boulders > 00,Juliette Boulders,Right Scoop,-,-83.76744,33.02969,11,11,0,2.5,2.3
Kansas,Kansas > Kanopolis Lake > 00,Kanopolis Lake,Prehistoric Boulders,-,-98.01419,38.64984,1,1,0,4,4
Minnesota,Minnesota > Keewaydin Park > 00,Keewaydin Park,-,-,-93.22761,44.90746,1,1,0,3.5,3.5
Tennessee,Tennessee > Keller Bend Bluff > 00,Keller Bend Bluff,Main Face,-,-84.06728,35.84771333333333,3,0,3,3.1,3
Colorado,Colorado > Keystone a.k.a. Montezuma > 00,Keystone a.k.a. Montezuma,Haus Rock,-,-105.9187025,39.61039875,8,0,8,2.6125,2.55
California,California > Keystone a.k.a. Montezuma > 00,Keystone a.k.a. Montezuma,Hummingbird Boulders,Little Hummingbird,-105.96162538461539,39.60834076923077,13,13,0,2.5153846153846153,2.6
Tennessee,Tennessee > King's Bluff > 00,King's Bluff,Cake Walk Wall,-,-87.32265294117647,36.50105941176471,17,0,17,2.7,2.8
North Dakota,North Dakota > Kintyre Boulders > 00,Kintyre Boulders,Graveyard Boulder,-,-99.95993,46.44451,1,1,0,3,3
Louisiana,Louisiana > Kisatchie Boulder East Vista > 00,Kisatchie Boulder East Vista,-,-,-92.99312,31.47732,2,2,0,2.5,2.5
Louisiana,Louisiana > Kistachie Boulder Longleaf Vista > 00,Kistachie Boulder Longleaf Vista,-,-,-92.99513,31.47633,1,1,0,2.5,2.5
Kentucky,Kentucky > Knobs Forest Knobs > 00,Knobs Forest Knobs,Knobs Playground,"Playground, Main",-85.68548,37.87289,2,2,0,3,3
Texas,Texas > Lake Belton > 00,Lake Belton,Miller Springs,Miller Springs Bouldering,-97.48126647058824,31.144353529411767,17,16,1,2.6823529411764704,2.6
Oklahoma,Oklahoma > Lake Murray: Buzzard Roost > 00,Lake Murray: Buzzard Roost,Cracked Glass,-,-97.07366333333333,34.03931,3,3,0,2.5,2.5
Tennessee,Tennessee > Lake Nickajack Deep Water Soloing > 00,Lake Nickajack Deep Water Soloing,-,-,-85.58382,35.0115,1,1,0,3,3
Alabama,Alabama > Lake Nicol Climbing > 00,Lake Nicol Climbing,-,-,-87.48033,33.30762,1,1,0,2,2
Kansas,Kansas > Lake Olathe > 00,Lake Olathe,-,-,-94.87023,38.88083,1,1,0,3,3
Texas,Texas > Lake Palo Duro > 00,Lake Palo Duro,Bike Trail Area,China Shop,-101.15624,36.339126,5,5,0,2,2
Iowa,Iowa > Lake Red Rock > 00,Lake Red Rock,Cordova Park,-,-93.08788,41.42131,3,3,0,2.6666666666666665,3
Maryland,Maryland > Lake Roland > 00,Lake Roland,-,-,-76.66074,39.39538,1,1,0,2.6,2.6
California,California > Lake Tahoe > 00,Lake Tahoe,Carson Pass Highway (88),Silver Lake,-120.14898,38.66764,3,0,3,2.5,2.5
Colorado,Colorado > Lake Tahoe > 00,Lake Tahoe,Carson Pass Highway (88),Silver Lake,-120.19205166666667,38.54356833333333,6,6,0,3.216666666666667,3
California,California > Lake Tahoe > 01,Lake Tahoe,Carson Pass Highway (88),Woodfords Canyon,-119.83518,38.77333,1,0,1,2.3,2.3
Colorado,Colorado > Lake Tahoe > 01,Lake Tahoe,Highway 50 Corridor,Desolation Wilderness Bouldering,-120.14046,38.89199,2,2,0,3,3
California,California > Lake Tahoe > 02,Lake Tahoe,Highway 50 Corridor,Echo Summit,-120.049848,38.84144,5,0,5,2.2199999999999998,2.3
Colorado,Colorado > Lake Tahoe > 02,Lake Tahoe,Highway 50 Corridor,Folsom,-121.14695666666667,38.68398333333333,3,3,0,2.8,2.8
Colorado,Colorado > Lake Tahoe > 03,Lake Tahoe,Highway 50 Corridor,Forni Boulders,-120.25553500000001,38.807345,4,4,0,3,3
Colorado,Colorado > Lake Tahoe > 04,Lake Tahoe,Highway 50 Corridor,Lover's Leap,-120.13900000000001,38.800529999999995,2,2,0,3.15,3.15
Colorado,Colorado > Lake Tahoe > 05,Lake Tahoe,Highway 50 Corridor,Placerville,-120.72982999999999,38.7116,2,2,0,2.85,2.85
California,California > Lake Tahoe > 03,Lake Tahoe,Highway 50 Corridor,Placerville,-120.70573,38.6484,1,0,1,2,2
California,California > Lake Tahoe > 04,Lake Tahoe,Highway 50 Corridor,Slick Rock Dome,-120.2982309090909,38.83272363636364,11,0,11,2.5545454545454547,2.4
Colorado,Colorado > Lake Tahoe > 06,Lake Tahoe,Highway 50 Corridor,The Secrets,-120.19273,38.75868,2,2,0,3,3
California,California > Lake Tahoe > 05,Lake Tahoe,I-80 Corridor,Auburn and Grass Valley,-121.01448666666667,38.915013333333334,3,0,3,2.2,2.2
Colorado,Colorado > Lake Tahoe > 07,Lake Tahoe,I-80 Corridor,Auburn and Grass Valley,-120.966425,39.01276,4,4,0,2.75,2.75
Colorado,Colorado > Lake Tahoe > 08,Lake Tahoe,I-80 Corridor,Auburn and Grass Valley,-121.32924,39.10937,1,1,0,2.5,2.5
Colorado,Colorado > Lake Tahoe > 09,Lake Tahoe,I-80 Corridor,Auburn and Grass Valley,-121.03068999999999,39.30618666666667,9,9,0,3.1666666666666665,3
California,California > Lake Tahoe > 06,Lake Tahoe,I-80 Corridor,Bowman/Emeralds,-120.6534411764706,39.38750882352941,17,0,17,2.711764705882353,2.7
Colorado,Colorado > Lake Tahoe > 10,Lake Tahoe,I-80 Corridor,Bowman/Emeralds,-120.650924,39.323455,10,10,1,2.85,3
California,California > Lake Tahoe > 07,Lake Tahoe,I-80 Corridor,Donner Summit,-120.3200275,39.3220325,8,0,8,2.575,2.65
Colorado,Colorado > Lake Tahoe > 11,Lake Tahoe,I-80 Corridor,Donner/Truckee Bouldering,-120.3802675,39.340140833333336,12,12,0,2.925,3
Colorado,Colorado > Lake Tahoe > 12,Lake Tahoe,I-80 Corridor,Donner/Truckee Bouldering,-120.26440714285714,39.31816571428571,7,7,0,2.9857142857142858,3
Colorado,Colorado > Lake Tahoe > 13,Lake Tahoe,I-80 Corridor,Donner/Truckee Bouldering,-120.3494011111111,39.314613888888886,18,18,0,2.922222222222222,3
Colorado,Colorado > Lake Tahoe > 14,Lake Tahoe,I-80 Corridor,Donner/Truckee Bouldering,-120.613805,39.3071975,12,12,0,3.2666666666666666,3
California,California > Lake Tahoe > 08,Lake Tahoe,I-80 Corridor,Indian Springs,-120.56537428571428,39.328134285714285,7,0,7,2.5,2.4
