111561041,Description,"Fun and slightly heady climbing.  There are probably no moves harder than 5.9, but it might be dangerous for a climber who doesn't have 10- climbing and gear skills.  Start in the gully/ramp left of Test Pilots and step off the slab to gain the thin crack/flake.  Get good gear at the top of the feature and in high and right horizontal before moving right ~6'.  Note, the traverse right is protectable, but effort needs to be taken to place the gear properly.  At the end of the traverse pull up onto the slab where it seems most reasonable.  Continue up to the overhanging wall and move right to the left side of the ""arete"".  This section can be protected, but skill is needed.  Proceed up the face on great gear and trend right to the Test Pilots anchor.  An alternate 5.10  start that follows the flake all the way from the ground can be climbed for a little added spice and pump.  The face climbing at the top is the original finish for Test Pilots, and the more recently added Rocket Science.","Description`Fun and slightly heady climbing.  There are probably no moves harder than 5.9, but it might be dangerous for a climber who doesn't have 10- climbing and gear skills.  Start in the gully/ramp left of Test Pilots and step off the slab to gain the thin crack/flake.  Get good gear at the top of the feature and in high and right horizontal before moving right ~6'.  Note, the traverse right is protectable, but effort needs to be taken to place the gear properly.  At the end of the traverse pull up onto the slab where it seems most reasonable.  Continue up to the overhanging wall and move right to the left side of the ""arete"".  This section can be protected, but skill is needed.  Proceed up the face on great gear and trend right to the Test Pilots anchor.  An alternate 5.10  start that follows the flake all the way from the ground can be climbed for a little added spice and pump.  The face climbing at the top is the original finish for Test Pilots, and the more recently added Rocket Science."
111561041,Location,"Left of Test Pilots in the gully.  Either boulder up the direct start to the flake/crack, or scramble up the slab to do the exposed step across to the wall (more common).","Location`Left of Test Pilots in the gully.  Either boulder up the direct start to the flake/crack, or scramble up the slab to do the exposed step across to the wall (more common)."
111561041,Protection,"Small nuts, TCUs, Tricams (including black), mid-sized cams optional, and a few slings if single roping.  Double roping not required, but can significantly reduce the spice factor at the start","Protection`Small nuts, TCUs, Tricams (including black), mid-sized cams optional, and a few slings if single roping.  Double roping not required, but can significantly reduce the spice factor at the start"
121911346,Description,"This route starts just left of Skull & Bones and trends diagonally to the left, following a blocky crack system and a tricky overhang where the crux involves getting your feet up to the lip of the roof. Be sure to bring an alpine-length sling to reduce drag on the third bolt below the roof. A committing crux, but with great holds. The rock in this section of the cliff tends to be fragile, so be extra cautious and be sure your belayer wears a helmet.","Description`This route starts just left of Skull & Bones and trends diagonally to the left, following a blocky crack system and a tricky overhang where the crux involves getting your feet up to the lip of the roof. Be sure to bring an alpine-length sling to reduce drag on the third bolt below the roof. A committing crux, but with great holds. The rock in this section of the cliff tends to be fragile, so be extra cautious and be sure your belayer wears a helmet."
121911346,Location,"Just left of Skull & Bones, at the base of a large crack. This route is roughly 300 ft. left of the parking lot area.","Location`Just left of Skull & Bones, at the base of a large crack. This route is roughly 300 ft. left of the parking lot area."
121911346,Protection,8 bolts and bolted anchor. Bring an alpine-length sling for the third bolt.,Protection`8 bolts and bolted anchor. Bring an alpine-length sling for the third bolt.
109499346,Description,"An overlooked obscure moderate. Climbs a crack 50 feet left of B-52 at a bamboo grass covered ledge. Climb the 30' crack, then head left of a referator sized flake over a fun overhang. Romp up and right to a tree at 120' for P1. P2 is a low 5th class scramble to the summit. The route is often wet but drier in the afternoon.","Description`An overlooked obscure moderate. Climbs a crack 50 feet left of B-52 at a bamboo grass covered ledge. Climb the 30' crack, then head left of a referator sized flake over a fun overhang. Romp up and right to a tree at 120' for P1. P2 is a low 5th class scramble to the summit. The route is often wet but drier in the afternoon."
109499346,Location,40 feet left of B-52.,Location`40 feet left of B-52.
109499346,Protection,Standard rack,Protection`Standard rack
112027727,Description,"If you've ever been rapping down the Wailing Wall rap station, and wondered what climb the series of chimneys and ramps are, that is Gutterball.   Start at an easy corner and work your way onto the first ledge. Climb up the chimney and round the corner to the right to another ledge. Belay here. Second pitch goes up the ramp/corner/chimney to the right, make sure not to step in the bird nest funk.","Description`If you've ever been rapping down the Wailing Wall rap station, and wondered what climb the series of chimneys and ramps are, that is Gutterball.   Start at an easy corner and work your way onto the first ledge. Climb up the chimney and round the corner to the right to another ledge. Belay here. Second pitch goes up the ramp/corner/chimney to the right, make sure not to step in the bird nest funk."
112027727,Location,Start is 10 feet right of the start to Wailing Wall. Conveniently ends at the Wailing Wall rap station.,Location`Start is 10 feet right of the start to Wailing Wall. Conveniently ends at the Wailing Wall rap station.
