ID,h,l,s,median_hex,area,radius,X,Y
578,215.43859649122805,0.3352941176470588,1.0000000000000002,#0046AB,0.7387433309249576,0.2735879176740083,190.87581890524984,117.93083066218458
2581,214.88372093023256,0.33725490196078434,0.9999999999999999,#0048AC,0.8799294973885585,0.2985891796385397,190.48318294911226,138.7846110566621
2720,213.05389221556885,0.32745098039215687,1,#004BA7,0.9051331816010468,0.3028352114827025,276.6447673660859,93.94794914277733
341,211.67701863354037,0.3196078431372549,0.9877300613496933,#014DA2,0.6968329596167355,0.2657140197079578,310.1327963236817,0.9468460329331361
191,212.8751793400287,0.35294117647058826,0.9303562592775854,#0652AE,1.1038773528112173,0.3344340891458331,219.38738207215118,63.463982089032775
2564,212.84134615384613,0.33725490196078434,0.9211382113821137,#074EA5,0.7187127439035068,0.26985334148595547,297.7206343240393,29.47007563841783
1994,212.0245398773006,0.3509803921568627,0.9106145251396649,#0854AB,1.0780001855113572,0.3304909299249684,186.90559497194764,0.36938401050311126
2707,212.4898912001334,0.3480392156862745,0.882051282051282,#0A52A7,1.5184968743827936,0.3922446948903897,306.4184673388806,13.494536864052996
2670,211.6347804758401,0.35,0.8850941488689499,#0A55A8,0.9077216761911093,0.3032679255204712,271.57011059727677,1.5929974074209672
188,212.3515310014166,0.3647058823529412,0.8972008701957941,#0A56B0,1.1038773528110282,0.3344340891458044,269.38738207215124,73.46398208903275
342,211.64403973509934,0.35,0.8772156689585566,#0B55A8,0.7737246610957267,0.27999053283189,295.59667478564756,1.6575665532454669
2619,211.64403973509934,0.35,0.8772156689585566,#0B55A8,0.9625147548001882,0.3122869421374669,295.2357872507083,1.7827997577488894
2667,211.72226059399503,0.3529411764705882,0.8811188811188811,#0B55A9,2.3954542089225788,0.49265632626513134,254.47793981949403,1.733696435371135
198,212.06417112299465,0.3588235294117647,0.8764905535698195,#0B56AC,1.1038773528110521,0.33443408914580813,242.38738207215104,22.46398208903273
2769,211.7325490518695,0.3549019607843137,0.8692154153231998,#0C56A9,1.4723457511631137,0.38623802795505985,261.04278590345626,1.6587729839692706
2571,211.81764247840113,0.3784313725490196,0.8669950738916257,#0D5BB4,1.5437490139629135,0.3954927020077795,275.35316088035336,66.51033843321133
2681,212.78245055694475,0.37450980392156863,0.8388411544393038,#0F58B0,1.171934323918693,0.3445892813923916,189.6227092652525,1.7051172364603306
590,214.324942791762,0.38627450980392153,0.8385650224215248,#1057B5,2.5501190348984384,0.5083119898691805,191.39521032891727,123.08648432731705
595,214.39838220424673,0.38823529411764707,0.8392857142857142,#1057B6,2.4995760297030154,0.5032494430533677,191.42931029651984,135.20934015696514
2735,212.03773584905662,0.36764705882352944,0.8279404211607602,#1058AB,1.2118608163886613,0.35041000603046274,294.15017371748974,33.76063260314052
417,212.16611609249645,0.37549019607843137,0.8278562821776756,#105AAF,4.42404284547561,0.6695141952102321,189.08726657768798,0.9324323019308217
422,212.09070131119933,0.37450980392156863,0.8321545532102266,#105AAF,3.5794639038459923,0.6022254723462792,185.3702503495394,0.9324323019308238
2613,212.20043572984747,0.37549019607843137,0.828226911482598,#105AAF,1.390897324454826,0.3754029345100058,179.37154865338357,1.6232055319139727
2731,212.09070131119933,0.37450980392156863,0.8321545532102266,#105AAF,1.4103683621493426,0.3780214171507703,184.60981906692643,1.6500969102661274
2746,212.9340909090909,0.39215686274509803,0.8392857142857142,#105CB8,1.2088752761880772,0.3499781048284792,238.22494716983206,183.84307893427908
2813,212.57476076555025,0.39215686274509803,0.8392857142857142,#105DB8,1.444613621894856,0.3825832746948452,230.0793636806507,183.6331252769667
2553,212.2843373493976,0.3784313725490196,0.8268690579083837,#115AB0,1.0232446572094318,0.3219881361543587,189.63813049420395,5.821295976410705
