subcounty_fips,county_fips,state_name,county_name,subcounty_name,n_lgbt,pct_lgbt,x,y,pct_dem,pct_temp_ideal,avg_daytime_temp,n_gym_10mi,n_boulder_60mi,n_route_200mi,gym_x,gym_y,gym_name,pct_temp_above_60,pct_not_poverty,pct_price_affordable,pct_cost_affordable
0911027600,09110,Connecticut,Capitol Planning Region,Farmington,172,0.0064455686715383,-72.84074896983975,41.72879305850871,0.6011474524952137,NA,NA,2,438,295,-72.83291919999999,41.7015422,Porcupine Hole Cliff,NA,0.922203485103991,0.6892464013547841,0.4635267087880528
0911031240,09110,Connecticut,Capitol Planning Region,Glastonbury,284,0.00808287795992714,-72.54721490229144,41.69213601992416,0.6011474524952137,NA,NA,3,557,290,-72.58270420000001,41.72327689999999,Central Rock Gym,NA,0.935820810564663,0.6554794520547945,0.3421299397186872
0911044700,09110,Connecticut,Capitol Planning Region,Manchester,272,0.0045735039429657,-72.52421809415422,41.77534369216767,0.6011474524952137,NA,NA,2,610,279,-72.5500869,41.7893791,Stone Age Rock Gym,NA,0.8040287189144654,0.9732142857142857,0.8071946986431051
0911045820,09110,Connecticut,Capitol Planning Region,Marlborough,62,0.01015394693743858,-72.45470743611116,41.633062365357965,0.6011474524952137,NA,NA,1,564,253,-72.58270420000001,41.72327689999999,Central Rock Gym,NA,0.8907631837536849,0.7737113402061856,0.4951790633608816
0911052140,09110,Connecticut,Capitol Planning Region,Newington,154,0.00504075153022814,-72.73083312795431,41.686983956428335,0.6011474524952137,NA,NA,3,435,291,-72.719803,41.7251878,Central Rock Gym,NA,0.8920493600864129,0.9563253012048193,0.6667209378052752
0911060120,09110,Connecticut,Capitol Planning Region,Plainville,116,0.00664071444927868,-72.8574802228803,41.674121212587565,0.6011474524952137,NA,NA,2,426,289,-72.83291919999999,41.7015422,Porcupine Hole Cliff,NA,0.8671857110144263,0.9743542773401722,0.761387011460476
0911065370,09110,Connecticut,Capitol Planning Region,Rocky Hill,100,0.00482532329666086,-72.66318494190256,41.65721025910425,0.6011474524952137,NA,NA,3,442,276,-72.719803,41.7251878,Central Rock Gym,NA,0.9399729781895387,0.8883928571428571,0.6820608649225841
0911070550,09110,Connecticut,Capitol Planning Region,Southington,498,0.01142857142857142,-72.8801558327857,41.60495344184897,0.6011474524952137,NA,NA,1,420,275,-72.83291919999999,41.7015422,Porcupine Hole Cliff,NA,0.9321858864027539,0.7889901823281907,0.5516236918761463
0911071390,09110,Connecticut,Capitol Planning Region,South Windsor,54,0.00201342281879194,-72.5733236335508,41.83527805285061,0.6011474524952137,NA,NA,2,589,285,-72.5500869,41.7893791,Stone Age Rock Gym,NA,0.9404175988068606,0.8092161404364258,0.4554698457223001
0911078250,09110,Connecticut,Capitol Planning Region,Vernon,434,0.0142871251275636,-72.46064145666107,41.83643458131661,0.6011474524952137,NA,NA,1,618,285,-72.5500869,41.7893791,Stone Age Rock Gym,NA,0.8301346413404879,0.977430319510537,0.7968387776606954
0911082590,09110,Connecticut,Capitol Planning Region,West Hartford,308,0.00482690529549122,-72.75355706646421,41.766922156566174,0.6011474524952137,NA,NA,3,454,296,-72.719803,41.7251878,Central Rock Gym,NA,0.9166575248005767,0.721602434077079,0.3843083900226757
0911084900,09110,Connecticut,Capitol Planning Region,Wethersfield,204,0.0075055187637969,-72.67034968871748,41.7013065313972,0.6011474524952137,NA,NA,4,448,290,-72.719803,41.7251878,Central Rock Gym,NA,0.9196467991169978,0.9189799870884442,0.5705468883936224
0911087000,09110,Connecticut,Capitol Planning Region,Windsor,142,0.00483535941703272,-72.67358928528736,41.87100825372342,0.6011474524952137,NA,NA,1,468,302,-72.5500869,41.7893791,Stone Age Rock Gym,NA,0.8922259679231791,0.966017851381869,0.7170506912442396
0912023890,09120,Connecticut,Greater Bridgeport Planning Region,Easton,96,0.01261166579085654,-73.30009629301583,41.26492993960653,0.6091376856548553,NA,NA,1,450,240,-73.2679836,41.1416671,Rock Climb Fairfield,NA,0.9151339989490278,0.10504959422903515,0.12660944206008584
0912026620,09120,Connecticut,Greater Bridgeport Planning Region,Fairfield,328,0.00524732834197222,-73.27332955978248,41.177564562015974,0.6091376856548553,NA,NA,1,417,235,-73.2679836,41.1416671,Rock Climb Fairfield,NA,0.933080565687592,0.22294177272215343,0.17318001037523778
0912074190,09120,Connecticut,Greater Bridgeport Planning Region,Stratford,278,0.0053050397877984,-73.13054090274724,41.20704829835268,0.6091376856548553,NA,NA,1,415,236,-73.2679836,41.1416671,Rock Climb Fairfield,NA,0.8855599870236437,0.8803358164833865,0.5981257392411974
0912077200,09120,Connecticut,Greater Bridgeport Planning Region,Trumbull,128,0.00346620450606584,-73.20831600597342,41.260214335690904,0.6091376856548553,NA,NA,1,408,239,-73.2679836,41.1416671,Rock Climb Fairfield,NA,0.9210355285961872,0.5136157337367625,0.19709120565447869
1000391110,10003,Delaware,New Castle County,Glasgow,120,0.00277507978354376,-75.74097911339864,39.59283982618265,0.6549070916253801,0.5863013698630137,66.46595123287672,1,169,161,-75.6894299,39.6109983,Delaware Rock Gym Inc.,0.6219178082191781,0.9117524628833079,0.8474603049213998,0.7925571504518873
1000391924,10003,Delaware,New Castle County,Lower Christiana,450,0.01252400434165482,-75.60917418262196,39.73039127753001,0.6549070916253801,0.5863013698630137,66.46595123287672,1,198,133,-75.6894299,39.6109983,Delaware Rock Gym Inc.,0.6219178082191781,0.7929364615513067,0.9641693811074918,0.9478427895981087
1000392738,10003,Delaware,New Castle County,Newark,282,0.00410187784549592,-75.74190368652653,39.6876185863353,0.6549070916253801,0.5863013698630137,66.46595123287672,1,185,159,-75.6894299,39.6109983,Delaware Rock Gym Inc.,0.6219178082191781,0.8048117063520924,0.8654160449086904,0.7745651422647161
1000392812,10003,Delaware,New Castle County,New Castle,544,0.00593711460595676,-75.61170794637462,39.65992354275582,0.6549070916253801,0.5863013698630137,66.46595123287672,1,141,130,-75.6894299,39.6109983,Delaware Rock Gym Inc.,0.6219178082191781,0.8168662075589073,0.9763478260869565,0.9306641837368095
1000393108,10003,Delaware,New Castle County,Pike Creek-Central Kirkwood,244,0.00582770068547134,-75.67460673094844,39.73397953164065,0.6549070916253801,0.5863013698630137,66.46595123287672,1,203,143,-75.6894299,39.6109983,Delaware Rock Gym Inc.,0.6219178082191781,0.904392271131386,0.8964170359798693,0.8541336904906855
1000393256,10003,Delaware,New Castle County,Red Lion,66,0.00664050709326894,-75.64326960803133,39.57341074186527,0.6549070916253801,0.5863013698630137,66.46595123287672,1,125,143,-75.6894299,39.6109983,Delaware Rock Gym Inc.,0.6219178082191781,0.8912365429117617,0.580971000325839,0.5668226729069163
1000393848,10003,Delaware,New Castle County,Upper Christiana,124,0.00453133564772518,-75.67042523865875,39.67509193647567,0.6549070916253801,0.5863013698630137,66.46595123287672,1,167,140,-75.6894299,39.6109983,Delaware Rock Gym Inc.,0.6219178082191781,0.87509592545222,0.9502915004602639,0.8576879910213243
1100150000,11001,District of Columbia,District of Columbia,Washington,17588,0.02616954256865636,-77.01627720764826,38.9047176235021,0.9114993945085634,NA,NA,5,277,201,-77.0039972,38.9115985,Bouldering Project - Eckington,NA,0.8084823361539343,0.2818698597000484,0.34551481827024233
1207392384,12073,Florida,Leon County,Northeast Leon,336,0.00613653796982868,-84.23053641603666,30.597502664914295,0.6028061224489796,0.7232876712328767,80.43636767123287,2,5,4,-84.2971931,30.4804201,Alchemy Climbing,0.9397260273972603,0.9308543668042517,0.7596252713355421,0.6493573264781491
1207392463,12073,Florida,Leon County,Northwest Leon,260,0.01077095157214466,-84.34629067910586,30.50675661718022,0.6028061224489796,0.7232876712328767,80.43636767123287,2,5,4,-84.2972078,30.4804099,Tallahassee Rock Gym,0.9397260273972603,0.8794481958656117,0.9498109764046408,0.9342573515639633
1207393302,12073,Florida,Leon County,Tallahassee East,410,0.01875057166377022,-84.2427071852126,30.44476057181879,0.6028061224489796,0.7232876712328767,80.43636767123287,2,5,4,-84.2971931,30.4804201,Alchemy Climbing,0.9397260273972603,0.7497027348394768,0.9795523625310859,0.9768292682926829
1207393315,12073,Florida,Leon County,Tallahassee Northeast,158,0.0096341463414634,-84.26718523167631,30.47993875054243,0.6028061224489796,0.7232876712328767,80.43636767123287,2,5,4,-84.2971931,30.4804201,Alchemy Climbing,0.9397260273972603,0.8303658536585365,0.6735187424425635,0.5781495033978046
1302191794,13021,Georgia,Bibb County,Lizella,56,0.00248778320746334,-83.79368480889089,32.799875043380254,0.6095893381130657,0.6986301369863014,77.0320695890411,1,19,116,-83.6329741,32.8362925,Macon Rocks Climbing Gym,0.8849315068493151,0.824788982674367,0.9124457308248914,0.8254970022088988
1302192634,13021,Georgia,Bibb County,Rutland,82,0.00629655225370498,-83.66271680393488,32.71995608115622,0.6095893381130657,0.6986301369863014,77.0320695890411,1,19,84,-83.6329741,32.8362925,Macon Rocks Climbing Gym,0.8849315068493151,0.8306073869308147,0.9814903846153846,0.938267013759762
1308990150,13089,Georgia,DeKalb County,Atlanta-Decatur,5360,0.01396469745326646,-84.26421298990304,33.7360766215615,0.818643308342987,0.684931506849315,74.13151013698631,3,113,165,-84.3380595,33.7626029,Wall Crawler Rock Club,0.821917808219178,0.7807047482576694,0.7612380852379452,0.7215418101487883
1308990612,13089,Georgia,DeKalb County,Chamblee-Doraville,978,0.00639153024213312,-84.30925075475227,33.90493941884847,0.818643308342987,0.684931506849315,74.13151013698631,4,98,170,-84.2676218,33.8842745,Central Rock Gym,0.821917808219178,0.8118485115838316,0.4213901000256476,0.46919474378211246
1308993096,13089,Georgia,DeKalb County,Tucker,2072,0.03169552713700054,-84.23545074876098,33.856661079592705,0.818643308342987,0.684931506849315,74.13151013698631,4,96,170,-84.26745079999999,33.8829384,Central Rock Gym,0.821917808219178,0.841216422933366,0.7502900763358779,0.6713457430576747
1312190144,13121,Georgia,Fulton County,Atlanta,12020,0.0191790963805439,-84.47051989282969,33.761523041742144,0.7188428325343118,0.7095890410958904,73.77163342465754,3,94,163,-84.4213899,33.7315481,The Overlook Boulder + Fitness,0.8191780821917808,0.7824895807404855,0.6043002232946769,0.5627315285975982
1321590751,13215,Georgia,Muscogee County,Columbus East,86,0.00149088135358158,-84.9077220128616,32.48305409118713,0.6138947211489483,0.6821917808219178,77.58442301369863,2,19,101,-84.9233716,32.5139371,Treadstone Columbus,0.8794520547945206,0.7001421538034811,0.9959839357429718,0.9833915031893128
1321590752,13215,Georgia,Muscogee County,Columbus North,216,0.00299534058131794,-84.89827412915596,32.56470513940292,0.6138947211489483,0.6821917808219178,77.58442301369863,2,19,101,-84.9233716,32.5139371,Treadstone Columbus,0.8794520547945206,0.8576797204348791,0.8990899665937104,0.7940881763527055
1324591338,13245,Georgia,Richmond County,Gracewood,298,0.00728552917878884,-82.05159770336965,33.36878301183267,0.677893704084807,0.6876712328767123,76.7447008219178,1,0,65,-82.1402323,33.4811328,Active Climbing - Indoor Rock Climbing,0.8794520547945206,0.7600664987898198,0.9786823902936841,0.9614343707713126
1500190630,15001,Hawaii,Hawaii County,Hilo,742,0.01471988573242342,-155.2234470694,19.672669978742277,0.6298129746567982,NA,NA,1,0,0,-155.0878045,19.7253465,Big Island Climbing,NA,0.8037216314870655,0.5909286143802079,0.7229330708661417
1500991980,15009,Hawaii,Maui County,Lahaina,138,0.0063401635578425,-156.62208538976066,20.90914518718224,0.6185903041673955,NA,NA,1,0,0,-156.6963223,20.9269462,Black Rock,NA,0.8394284664155104,0.15939636878094787,0.3148084225060407
1601391817,16013,Idaho,Blaine County,Ketchum,64,0.00838244924688932,-114.5248192131611,43.75791795802455,0.6436922136471307,0.4136986301369863,53.00621205479452,1,7,320,-114.3714394,43.6868257,Wood River Community YMCA,0.4273972602739726,0.8839554682383759,0.3506979911474294,0.5825327510917031
1701912398,17019,Illinois,Champaign County,Champaign,92,0.00815675148506072,-88.30841764873462,40.090983078142465,0.6128380741760412,0.5342465753424658,64.72779726027397,1,0,95,-88.1989012,40.12597770000001,Urbana Boulders,0.5808219178082192,0.8483908147885451,0.9443905593275137,0.7987804878048781
1701912411,17019,Illinois,Champaign County,Champaign City,704,0.0079259642881268,-88.27370528061519,40.11416394707073,0.6128380741760412,0.5342465753424658,64.72779726027397,1,0,95,-88.1989012,40.12597770000001,Urbana Boulders,0.5808219178082192,0.710871180563374,0.9518808011724474,0.8142699889922946
1701918121,17019,Illinois,Champaign County,Cunningham,314,0.00816708715894608,-88.19727800047185,40.11067909489881,0.6128380741760412,0.5342465753424658,64.72779726027397,1,0,95,-88.1989012,40.12597770000001,Urbana Boulders,0.5808219178082192,0.7139178609514396,0.9675666199158486,0.9013136815123358
1701966963,17019,Illinois,Champaign County,St. Joseph,36,0.0065123010130246,-88.06715261045704,40.098459994114314,0.6128380741760412,0.5342465753424658,64.72779726027397,1,0,91,-88.1989012,40.12597770000001,Urbana Boulders,0.5808219178082192,0.9298118668596237,0.9834070796460177,0.8223028105167725
1703105586,17031,Illinois,Cook County,Berwyn,744,0.01331233896364156,-87.79092742987811,41.84333392301279,0.703919194865811,0.4904109589041096,60.750260821917806,7,15,28,-87.7015235,41.8964115,First Ascent Humboldt Park,0.5041095890410958,0.810030775837389,0.9715927484622855,0.681850365824876
1703106561,17031,Illinois,Cook County,Bloom,484,0.00573616032805148,-87.6000260595441,41.51373281559305,0.703919194865811,0.4904109589041096,60.750260821917806,1,15,29,-87.6686041,41.5604307,Climb On,0.5041095890410958,0.7195562771845407,0.9834437086092715,0.8227445504615624
1703107939,17031,Illinois,Cook County,Bremen,148,0.00141018189440786,-87.73474250084745,41.60220687680271,0.703919194865811,0.4904109589041096,60.750260821917806,1,15,31,-87.6686041,41.5604307,Climb On,0.5041095890410958,0.8209831254585473,0.9800712683119969,0.8464318909428896
1703110474,17031,Illinois,Cook County,Calumet,190,0.0104246680566224,-87.65402959347196,41.65859938224136,0.703919194865811,0.4904109589041096,60.750260821917806,1,15,29,-87.6686041,41.5604307,Climb On,0.5041095890410958,0.7383956984527598,0.9778161912993374,0.9154002026342452
1703114000,17031,Illinois,Cook County,Chicago,35204,0.01300169002765498,-87.68357124221778,41.835796775768195,0.703919194865811,0.4904109589041096,60.750260821917806,8,15,28,-87.6521442,41.8802518,Brooklyn Boulders Chicago: West Loop,0.5041095890410958,0.7499519878507103,0.761518559727603,0.576975723063978
1703114364,17031,Illinois,Cook County,Cicero,238,0.00285978635713684,-87.75928667908937,41.84453514707833,0.703919194865811,0.4904109589041096,60.750260821917806,8,15,28,-87.7015235,41.8964115,First Ascent Humboldt Park,0.5041095890410958,0.7443615346719056,0.9804638911246067,0.8527453197637894
1703123243,17031,Illinois,Cook County,Elk Grove,242,0.00258710084348038,-87.97741681681244,42.030416681211335,0.703919194865811,0.4904109589041096,60.750260821917806,2,25,28,-88.02438,42.0906052,First Ascent Arlington Heights,0.5041095890410958,0.8590030040303183,0.8868954428130157,0.6255398361876396
1703124582,17031,Illinois,Cook County,Evanston,1330,0.01737381126554498,-87.6942342547283,42.04633267130619,0.703919194865811,0.4904109589041096,60.750260821917806,5,22,28,-87.6592252,41.967785,First Ascent Uptown,0.5041095890410958,0.8553793499843244,0.533839306094499,0.39748381803263744
1703132694,17031,Illinois,Cook County,Hanover,158,0.00161004341003118,-88.20417416013198,42.02727935434649,0.703919194865811,0.4904109589041096,60.750260821917806,1,25,37,-88.08023879999999,41.9276144,Vertical Endeavors,0.5041095890410958,0.8477591864185705,0.9390081702451074,0.7474295190713101
1703143120,17031,Illinois,Cook County,Leyden,706,0.00772860129831744,-87.86851843290178,41.93804785852719,0.703919194865811,0.4904109589041096,60.750260821917806,3,15,28,-87.710382,41.9451929,First Ascent Avondale,0.5041095890410958,0.8376446375986601,0.9357604723081249,0.7492205915899932
1703146162,17031,Illinois,Cook County,Maine,540,0.00392587368864912,-87.86428429015949,42.03336289200274,0.703919194865811,0.4904109589041096,60.750260821917806,2,23,28,-88.02438,42.0906052,First Ascent Arlington Heights,0.5041095890410958,0.878552370427993,0.7613344958457278,0.54927836871607
1703153013,17031,Illinois,Cook County,Niles,654,0.00594480602116132,-87.75778119675128,42.03207528380642,0.703919194865811,0.4904109589041096,60.750260821917806,5,23,28,-87.710382,41.9451929,First Ascent Avondale,0.5041095890410958,0.8551885248881941,0.7911441250241174,0.5151785216955382
1703153676,17031,Illinois,Cook County,Northfield,178,0.00198271252896096,-87.8314995322441,42.10787334823682,0.703919194865811,0.4904109589041096,60.750260821917806,1,27,28,-88.02438,42.0906052,First Ascent Arlington Heights,0.5041095890410958,0.9044622170736054,0.3314066215474666,0.2785064974681227
1703154430,17031,Illinois,Cook County,Norwood Park,130,0.00484135259943392,-87.81805576011638,41.9686486540712,0.703919194865811,0.4904109589041096,60.750260821917806,6,15,28,-87.710382,41.9451929,First Ascent Avondale,0.5041095890410958,0.8953150603307016,0.7653276955602537,0.5437898089171974
1703154898,17031,Illinois,Cook County,Oak Park,764,0.01432992591203226,-87.78993969841584,41.88716436523647,0.703919194865811,0.4904109589041096,60.750260821917806,8,15,28,-87.7015235,41.8964115,First Ascent Humboldt Park,0.5041095890410958,0.9047172465535027,0.5845130237825595,0.342885872297637
1703156614,17031,Illinois,Cook County,Orland,348,0.00359961521354612,-87.85232572259724,41.601347516105186,0.703919194865811,0.4904109589041096,60.750260821917806,1,15,31,-87.6686041,41.5604307,Climb On,0.5041095890410958,0.900679582527385,0.8825763284004943,0.5986512720956371
1703157238,17031,Illinois,Cook County,Palatine,532,0.0047475414517482,-88.06313339631768,42.110417561508115,0.703919194865811,0.4904109589041096,60.750260821917806,1,29,37,-88.02438,42.0906052,First Ascent Arlington Heights,0.5041095890410958,0.8722982741080512,0.7521423862887278,0.5163587573537001
1703162133,17031,Illinois,Cook County,Proviso,588,0.00396723656334758,-87.87107168567476,41.86514581212472,0.703919194865811,0.4904109589041096,60.750260821917806,2,15,28,-87.7015235,41.8964115,First Ascent Humboldt Park,0.5041095890410958,0.8209750765784609,0.9390578873058657,0.7660616192978266
1703163498,17031,Illinois,Cook County,Rich,196,0.00262636007932678,-87.73279333434107,41.51371481324517,0.703919194865811,0.4904109589041096,60.750260821917806,1,15,31,-87.6686041,41.5604307,Climb On,0.5041095890410958,0.8364018866913223,0.9688528389339514,0.7044305077887922
1703164317,17031,Illinois,Cook County,River Forest,62,0.00539646618504656,-87.81940462358602,41.89498076416622,0.703919194865811,0.4904109589041096,60.750260821917806,8,15,28,-87.7015235,41.8964115,First Ascent Humboldt Park,0.5041095890410958,0.945339019932109,0.3339464004203888,0.2408444635932787
1703164434,17031,Illinois,Cook County,Riverside,262,0.01610820780817706,-87.82261549161923,41.8354542504593,0.703919194865811,0.4904109589041096,60.750260821917806,3,15,28,-87.7015235,41.8964115,First Ascent Humboldt Park,0.5041095890410958,0.8656009837073471,0.6889254160673927,0.371960846226713
1703168016,17031,Illinois,Cook County,Schaumburg,622,0.00470801952844112,-88.08839659821935,42.02874551010559,0.703919194865811,0.4904109589041096,60.750260821917806,2,25,28,-88.02438,42.0906052,First Ascent Arlington Heights,0.5041095890410958,0.885796465200772,0.9012659691311636,0.6887653141020071
1703172689,17031,Illinois,Cook County,Stickney,54,0.00132854401417113,-87.77201798329196,41.7737036546959,0.703919194865811,0.4904109589041096,60.750260821917806,2,15,28,-87.7015235,41.8964115,First Ascent Humboldt Park,0.5041095890410958,0.8145204940215519,0.9759935263441827,0.8599638227313837
1703181100,17031,Illinois,Cook County,Wheeling,754,0.00488187039087336,-87.94625180237755,42.1098363207742,0.703919194865811,0.4904109589041096,60.750260821917806,1,29,28,-88.02438,42.0906052,First Ascent Arlington Heights,0.5041095890410958,0.8968721066500916,0.7907589903181189,0.5109623490241916
1703183531,17031,Illinois,Cook County,Worth,778,0.00519872771496538,-87.74379921827881,41.690289194164066,0.703919194865811,0.4904109589041096,60.750260821917806,1,15,34,-87.6686041,41.5604307,Climb On,0.5041095890410958,0.82595621842675,0.9707999271137027,0.8085310505147412
1809717092,18097,Indiana,Marion County,Decatur,462,0.01257416580480104,-86.27518212530364,39.68006628120747,0.630044613679634,0.5506849315068493,65.09811397260275,1,23,170,-86.2328809,39.7389021,EPIC Climbing and Fitness,0.5780821917808219,0.7465570736486855,0.9803564932702801,0.9882152006831768
1809725504,18097,Indiana,Marion County,Franklin,630,0.00957446808510638,-86.01714843325416,39.68140163264904,0.630044613679634,0.5506849315068493,65.09811397260275,1,23,153,-86.13397169999999,39.785287,North Mass Boulder,0.5780821917808219,0.8811702127659574,0.9422689164809509,0.898268246511954
1809742444,18097,Indiana,Marion County,Lawrence,1394,0.01142978960659876,-86.01037677696169,39.87665434962848,0.630044613679634,0.5506849315068493,65.09811397260275,2,6,151,-86.0392316,39.91579979999999,Climb Time Indy,0.5780821917808219,0.772912874501894,0.9137220259128387,0.8843172053054362
1809759058,18097,Indiana,Marion County,Perry,1520,0.01256343709189492,-86.1549218984657,39.6764710679967,0.630044613679634,0.5506849315068493,65.09811397260275,2,23,148,-86.2328809,39.7389021,EPIC Climbing and Fitness,0.5780821917808219,0.7683120361033509,0.9849726299640877,0.9699145472012944
1809759742,18097,Indiana,Marion County,Pike,878,0.01062053949437522,-86.26750180556158,39.87564561445346,0.630044613679634,0.5506849315068493,65.09811397260275,4,10,32,-86.24156920000001,39.89893,The CRUX at Camptown,0.5780821917808219,0.7694568767388412,0.9174808836023789,0.9064467115259388
1809780144,18097,Indiana,Marion County,Warren,1066,0.01009202105502328,-86.01789562032886,39.77560238058708,0.630044613679634,0.5506849315068493,65.09811397260275,2,23,147,-86.13397169999999,39.785287,North Mass Boulder,0.5780821917808219,0.7204339758397394,0.9748805798056334,0.9747799893686138
1809780792,18097,Indiana,Marion County,Washington,1548,0.01122210784242652,-86.14243388663913,39.875996801013805,0.630044613679634,0.5506849315068493,65.09811397260275,4,10,63,-86.24156920000001,39.89893,The CRUX at Camptown,0.5780821917808219,0.8254266285830276,0.8109679123976161,0.7961923674667588
1810504816,18105,Indiana,Monroe County,Benton,26,0.0079828062634326,-86.41982089229217,39.24985369689619,0.6296722448772399,0.5972602739726027,66.37309589041097,1,23,207,-86.539018,39.1559161,Hoosier Heights Bloomington,0.6191780821917807,0.8461774639238563,0.7617021276595745,0.8081761006289307
1810559112,18105,Indiana,Monroe County,Perry,578,0.01094448231462546,-86.51757977893804,39.121333941690935,0.6296722448772399,0.5972602739726027,66.37309589041097,1,24,207,-86.539018,39.1559161,Hoosier Heights Bloomington,0.6191780821917807,0.7305347269559949,0.8269011561634912,0.8321531602412798
1810564152,18105,Indiana,Monroe County,Richland,50,0.00330185564287128,-86.62864659282134,39.20869991723108,0.6296722448772399,0.5972602739726027,66.37309589041097,1,23,207,-86.539018,39.1559161,Hoosier Heights Bloomington,0.6191780821917807,0.8982368090867068,0.966209874225643,0.9557344064386318
1810578542,18105,Indiana,Monroe County,Van Buren,90,0.00701098387473708,-86.62796547753128,39.12220554084872,0.6296722448772399,0.5972602739726027,66.37309589041097,1,24,207,-86.539018,39.1559161,Hoosier Heights Bloomington,0.6191780821917807,0.81475422606528,0.9619021134593994,0.9601769911504425
2004536075,20045,Kansas,Douglas County,Kanwaka,108,0.07292370020256583,-95.41710117308436,38.96537418872783,0.6819661963095054,0.5260273972602739,68.24150575342466,1,37,41,-95.2368017,38.970721,Climb Lawrence,0.6301369863013699,0.9824442943956786,0.6973913043478261,0.6245954692556634
2004538900,20045,Kansas,Douglas County,Lawrence,1114,0.01166993159366848,-95.26414698297415,38.95973638492384,0.6819661963095054,0.5260273972602739,68.24150575342466,1,50,38,-95.2368017,38.970721,Climb Lawrence,0.6301369863013699,0.7585874563948921,0.867885831481798,0.7734464775037567
2004574400,20045,Kansas,Douglas County,Wakarusa,32,0.01359388275276124,-95.2465419420372,38.9248452183866,0.6819661963095054,0.5260273972602739,68.24150575342466,1,50,65,-95.2368017,38.970721,Climb Lawrence,0.6301369863013699,0.9587935429056924,0.6488469601677149,0.760910815939279
2020936000,20209,Kansas,Wyandotte County,Kansas City,696,0.00449682121259108,-94.74422497068691,39.12347213857809,0.6113987589423343,0.5260273972602739,68.08441260273973,5,35,44,-94.8526113,39.0791409,COPE Climbing Tower,0.6273972602739726,0.7070605261797696,0.9737785158639979,0.9094517358171041
2300510180,23005,Maine,Cumberland County,Cape Elizabeth,158,0.01654970147690374,-70.23826152885147,43.58909480336004,0.6689973647885556,0.4657534246575342,57.04435178082192,2,292,270,-70.3620736,43.5927199,Salt Pump Climbing Company,0.46849315068493147,0.9479417618099927,0.3177207637231504,0.403755868544601
2300524495,23005,Maine,Cumberland County,Falmouth,140,0.0110838413427282,-70.28270955927414,43.74758605893234,0.6689973647885556,0.4657534246575342,57.04435178082192,1,183,268,-70.2994099,43.6890505,EVO Rock + Fitness Portland,0.46849315068493147,0.9625524503206397,0.3129362494183341,0.3707256046705588
2300528240,23005,Maine,Cumberland County,Gorham,44,0.00241864555848724,-70.45808201679675,43.7034045838715,0.6689973647885556,0.4657534246575342,57.04435178082192,2,321,288,-70.2994099,43.6890505,EVO Rock + Fitness Portland,0.46849315068493147,0.9304089709762533,0.6842105263157895,0.6294363256784969
2300560545,23005,Maine,Cumberland County,Portland,1582,0.02309320487555652,-70.2715107998449,43.67727762395133,0.6689973647885556,0.4657534246575342,57.04435178082192,2,283,272,-70.2994099,43.6890505,EVO Rock + Fitness Portland,0.46849315068493147,0.8137508211079483,0.5995500562429696,0.6170447701264806
2300566145,23005,Maine,Cumberland County,Scarborough,168,0.00738558930848022,-70.36817285928596,43.59108579695718,0.6689973647885556,0.4657534246575342,57.04435178082192,2,314,285,-70.3620736,43.5927199,Salt Pump Climbing Company,0.46849315068493147,0.932958192289093,0.5023884263682271,0.4646376176921393
2300571990,23005,Maine,Cumberland County,South Portland,582,0.02173263629574308,-70.28946266576177,43.63095163682299,0.6689973647885556,0.4657534246575342,57.04435178082192,2,293,285,-70.2994099,43.6890505,EVO Rock + Fitness Portland,0.46849315068493147,0.8878640776699029,0.7084583901773533,0.7705479452054794
2300582105,23005,Maine,Cumberland County,Westbrook,126,0.00615114235500878,-70.35389575168493,43.69540309728713,0.6689973647885556,0.4657534246575342,57.04435178082192,2,303,285,-70.2994099,43.6890505,EVO Rock + Fitness Portland,0.46849315068493147,0.8636008592071861,0.8778532845443457,0.7919201752251156
2300586025,23005,Maine,Cumberland County,Windham,144,0.00759213370591026,-70.40553170542174,43.79803112966648,0.6689973647885556,0.4657534246575342,57.04435178082192,1,205,283,-70.2994099,43.6890505,EVO Rock + Fitness Portland,0.46849315068493147,0.9466441714556861,0.7925267440108483,0.7183098591549295
2300587845,23005,Maine,Cumberland County,Yarmouth,514,0.05707306240284254,-70.17255979427354,43.79798985115341,0.6689973647885556,0.4657534246575342,57.04435178082192,1,168,263,-70.2994099,43.6890505,EVO Rock + Fitness Portland,0.46849315068493147,0.8733066844326005,0.4121850319669048,0.33350436121087734
2400590012,24005,Maryland,Baltimore County,1,440,0.00534142640364188,-76.74513145940992,39.28089888575538,0.6099348236138122,0.5726027397260274,66.07154410958904,3,320,207,-76.6444549,39.3356971,Movement Hampden,0.6,0.8415538694992413,0.8183395171782393,0.784347142108023
2400590104,24005,Maryland,Baltimore County,2,730,0.00666119171457248,-76.81481788075958,39.365269571897635,0.6099348236138122,0.5726027397260274,66.07154410958904,1,326,207,-76.6444549,39.3356971,Movement Hampden,0.6,0.8425677525321653,0.9188677010541277,0.7728211482858323
2400590196,24005,Maryland,Baltimore County,3,374,0.00643983745437012,-76.71587981045883,39.39607088559491,0.6099348236138122,0.5726027397260274,66.07154410958904,3,331,204,-76.6295806,39.4323358,Movement Timonium,0.6,0.8525724912184035,0.673232098608552,0.6145780311513794
