year,film,category,winner,has_indicators,name,mpaa_rating,rating_imdb,rating_rtaudience,rating_rtcritic,release_date,format,genre_action,genre_adventure,genre_biography,genre_comedy,genre_crime,genre_drama,genre_family,genre_fantasy,genre_filmnoir,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_sci-fi,genre_sport,genre_thriller,genre_war,genre_western
1980,Being There,NA,NA,FALSE,NA,PG,8,92,96,1980-05-26,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Chapter Two,NA,NA,FALSE,NA,PG,5.9,35,40,1980-08-30,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,The Rose,NA,NA,FALSE,NA,R,6.9,81,86,1979-11-07,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1980,Starting Over,NA,NA,FALSE,NA,R,6.5,60,85.0704483074108,1979-10-05,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,The Black Stallion,NA,NA,FALSE,NA,G,7.4,83,88,1979-10-17,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1980,Manhattan,NA,NA,FALSE,NA,R,8,92,98,1979-04-25,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1981,The Great Santini,NA,NA,FALSE,NA,PG,7.2,76,94,1979-10-26,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,Tribute,NA,NA,FALSE,NA,PG,6.3,79.9625,100,1980-12-19,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,The Stunt Man,NA,NA,FALSE,NA,R,7.2,75,89,1980-06-27,NA,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,Private Benjamin,NA,NA,FALSE,NA,R,6.1,60,88,1980-10-10,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1981,Gloria,NA,NA,FALSE,NA,PG,7.1,80,95,1980-10-01,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1981,Resurrection,NA,NA,FALSE,NA,NA,5.9,77,85.0704483074108,1999-03-15,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1981,Melvin And Howard,NA,NA,FALSE,NA,R,6.9,61,94,1980-09-19,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,Inside Moves,NA,NA,FALSE,NA,PG,7.4,79.9625,85.0704483074108,1981-08-20,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,Arthur,NA,NA,FALSE,NA,PG,6.9,77,90,1981-07-17,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,Absence Of Malice,NA,NA,FALSE,NA,PG,6.9,61,86,1981-12-18,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1982,Only When I Laugh,NA,NA,FALSE,NA,R,6.5,40,50,1981-09-25,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,The French Lieutenant's Woman,NA,NA,FALSE,NA,R,7,68,76,1981-10-16,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1983,My Favorite Year,NA,NA,FALSE,NA,PG,7.4,85,100,1982-10-08,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Victor Victoria,NA,NA,FALSE,NA,PG,7.6,86,96,1982-03-19,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,Frances,NA,NA,FALSE,NA,R,7.4,77,68,1983-02-03,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1983,The Best Little Whorehouse In Texas,NA,NA,FALSE,NA,R,5.8,68,56,1982-07-23,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,The World According To Garp,NA,NA,FALSE,NA,R,7.2,79,79,1982-08-13,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Educating Rita,NA,NA,FALSE,NA,PG,7.2,81,85,1983-10-28,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"Reuben, Reuben",NA,NA,FALSE,NA,R,6.9,81,100,1984-06-21,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1984,Testament,NA,NA,FALSE,NA,PG,7.1,75,86,1984-01-05,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Silkwood,NA,NA,FALSE,NA,R,7.2,78,75,1984-01-27,NA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1984,To Be Or Not To Be,NA,NA,FALSE,NA,PG,6.8,76,63,1983-12-16,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,The Year Of Living Dangerously,NA,NA,FALSE,NA,PG,7.2,77,89,1983-02-18,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1985,Starman,NA,NA,FALSE,NA,PG,7,69,81,1984-12-14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1985,Country,NA,NA,FALSE,NA,PG,6.8,70,100,1984-09-29,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,The Bostonians,NA,NA,FALSE,NA,NOT RATED,6.3,35,80,1984-10-05,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,The Karate Kid,NA,NA,FALSE,NA,PG,7.2,82,90,1984-06-22,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1985,"Greystoke: The Legend Of Tarzan, Lord Of The Apes",NA,NA,FALSE,NA,PG,6.3,61,69,1984-03-30,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Swing Shift,NA,NA,FALSE,NA,PG,5.9,40,92,1984-04-13,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1985,The Pope Of Greenwich Village,NA,NA,FALSE,NA,R,6.7,75,90,1984-06-22,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,Murphy's Romance,NA,NA,FALSE,NA,PG-13,7,74,71,1986-01-31,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1986,Runaway Train,NA,NA,FALSE,NA,R,7.3,76,87,1986-01-17,NA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,The Trip To Bountiful,NA,NA,FALSE,NA,PG,7.6,86,100,1986-01-24,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,Sweet Dreams,NA,NA,FALSE,NA,PG-13,7.1,82,94,1985-10-11,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,Jagged Edge,NA,NA,FALSE,NA,R,6.4,58,82,1985-10-04,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1986,Twice In A Lifetime,NA,NA,FALSE,NA,R,6.5,61,83,1985-11-08,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,The Color Of Money,NA,NA,FALSE,NA,R,7,73,89,1986-10-17,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1987,Mona Lisa,NA,NA,FALSE,NA,R,7.4,81,97,1986-06-13,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,Salvador,NA,NA,FALSE,NA,R,7.5,86,92,1986-04-23,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1987,The Morning After,NA,NA,FALSE,NA,R,6,38,71,1986-12-25,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1987,Crimes Of The Heart,NA,NA,FALSE,NA,PG-13,6.4,66,81,1987-01-23,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,Peggy Sue Got Married,NA,NA,FALSE,NA,PG-13,6.3,55,85,1986-10-10,NA,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1988,Wall Street,NA,NA,FALSE,NA,R,7.4,81,78,1987-12-11,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Dark Eyes,NA,NA,FALSE,NA,NA,7.6,92,100,1987-11-06,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,Ironweed,NA,NA,FALSE,NA,R,6.8,60,65,1988-02-12,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,"Good Morning, Vietnam",NA,NA,FALSE,NA,R,7.3,82,89,1988-01-15,NA,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Anna,NA,NA,FALSE,NA,PG-13,6.6,38,35,1987-11-28,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Street Smart,NA,NA,FALSE,NA,R,6.4,42,69,1987-03-20,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,Throw Momma From The Train,NA,NA,FALSE,NA,PG-13,6.2,54,61,1987-12-11,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,The Whales Of August,NA,NA,FALSE,NA,NA,7.6,67,63,1987-08-19,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Gaby: A True Story,NA,NA,FALSE,NA,R,7,65,85.0704483074108,1988-03-11,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,Big,NA,NA,FALSE,NA,PG,7.3,82,97,1988-06-03,NA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1989,Stand And Deliver,NA,NA,FALSE,NA,PG,7.3,79,73,1988-03-11,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,The Accused,NA,NA,FALSE,NA,R,7.1,79,95,1988-10-14,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,A Cry In The Dark,NA,NA,FALSE,NA,PG-13,6.9,73,92,1988-11-11,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,A Fish Called Wanda,NA,NA,FALSE,NA,R,7.6,84,93,1988-08-05,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,Little Dorrit,NA,NA,FALSE,NA,G,7.6,67,71,1988-10-21,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,Tucker: The Man And His Dream,NA,NA,FALSE,NA,PG,6.9,67,84,1988-08-12,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,Running On Empty,NA,NA,FALSE,NA,PG-13,7.7,68,85,1988-09-09,NA,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,Married To The Mob,NA,NA,FALSE,NA,R,6.1,47,91,1988-08-19,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,Henry V,NA,NA,FALSE,NA,PG-13,7.7,89,100,1989-11-08,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Shirley Valentine,NA,NA,FALSE,NA,R,7.2,86,67,1989-08-30,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,Music Box,NA,NA,FALSE,NA,PG-13,7.3,77,75,1990-01-19,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1990,Glory,NA,NA,FALSE,NA,R,7.9,93,93,1990-02-16,NA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1990,Do The Right Thing,NA,NA,FALSE,NA,R,7.9,90,93,1989-07-21,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,A Dry White Season,NA,NA,FALSE,NA,R,7,75,81,1989-09-20,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1990,Crimes And Misdemeanors,NA,NA,FALSE,NA,PG-13,8,91,93,1989-11-03,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Steel Magnolias,NA,NA,FALSE,NA,PG,7.2,89,69,1989-11-22,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,Parenthood,NA,NA,FALSE,NA,PG-13,7,75,92,1989-08-02,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Reversal Of Fortune,NA,NA,FALSE,NA,R,7.3,77,94,1990-11-09,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1991,The Field,NA,NA,FALSE,NA,PG-13,7.4,81,43,1991-03,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1991,Misery,NA,NA,FALSE,NA,R,7.8,89,89,1990-11-30,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1991,The Grifters,NA,NA,FALSE,NA,R,7,70,90,1991-01-25,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1991,Pretty Woman,NA,NA,FALSE,NA,R,6.9,68,61,1990-03-23,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,Postcards From The Edge,NA,NA,FALSE,NA,R,6.7,66,90,1990-09-14,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Mr. And Mrs. Bridge,NA,NA,FALSE,NA,PG-13,6.7,42,80,1991-01-18,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Goodfellas,NA,NA,FALSE,NA,R,8.7,97,97,1990-09-21,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Longtime Companion,NA,NA,FALSE,NA,R,7.5,82,100,1990-05-01,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,The Godfather Part Iii,NA,NA,FALSE,NA,R,7.6,78,67,1990-12-25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Dick Tracy,NA,NA,FALSE,NA,PG,6.1,53,64,1990-06-15,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Wild At Heart,NA,NA,FALSE,NA,R,7.2,81,65,1990-08-17,NA,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,Cape Fear,NA,NA,FALSE,NA,R,7.3,77,76,1991-11-15,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,Thelma And Louise,NA,NA,FALSE,NA,R,7.4,82,83,1991-05-24,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,Rambling Rose,NA,NA,FALSE,NA,R,6.7,52,100,1991-09-20,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,For The Boys,NA,NA,FALSE,NA,R,6.3,75,38,1991-11-27,NA,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,City Slickers,NA,NA,FALSE,NA,PG-13,6.7,64,90,1991-06-07,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,Barton Fink,NA,NA,FALSE,NA,R,7.7,89,91,1991-08-21,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,Fried Green Tomatoes,NA,NA,FALSE,NA,PG-13,7.7,91,73,1992-01-24,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Malcolm X,NA,NA,FALSE,NA,PG-13,7.7,91,91,1992-11-18,NA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1993,Passion Fish,NA,NA,FALSE,NA,R,7.5,81,100,1992-12-11,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Love Field,NA,NA,FALSE,NA,PG-13,6.7,56,36,1993-02-12,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Lorenzo's Oil,NA,NA,FALSE,NA,PG-13,7.2,79,94,1993-01-29,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Glengarry Glen Ross,NA,NA,FALSE,NA,R,7.8,88,94,1992-10-02,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1993,Mr. Saturday Night,NA,NA,FALSE,NA,R,5.8,36,56,1992-09-25,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,My Cousin Vinny,NA,NA,FALSE,NA,R,7.5,87,85,1992-03-13,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Husbands And Wives,NA,NA,FALSE,NA,R,7.6,87,97,1992-09-18,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,Enchanted April,NA,NA,FALSE,NA,PG,7.4,83,82,1992-04-05,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Damage,NA,NA,FALSE,NA,R,6.9,73,80,1993-01-22,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1994,Philadelphia,NA,NA,FALSE,NA,PG-13,7.7,89,78,1994-01-14,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,What's Love Got To Do With It,NA,NA,FALSE,NA,R,7.2,88,96,1993-06-25,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,Six Degrees Of Separation,NA,NA,FALSE,NA,R,6.9,71,88,1993-12-08,NA,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1994,Shadowlands,NA,NA,FALSE,NA,PG,7.4,89,96,1994-01-14,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1994,What's Eating Gilbert Grape,NA,NA,FALSE,NA,PG-13,7.8,89,89,1994-03-04,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,In The Line Of Fire,NA,NA,FALSE,NA,R,7.2,79,95,1993-07-09,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Fearless,NA,NA,FALSE,NA,R,7.1,79,86,1993-11-05,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,The Madness Of King George,NA,NA,FALSE,NA,PG-13,7.2,80,93,1994-12-28,NA,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Nobody's Fool,NA,NA,FALSE,NA,R,7.4,81,91,1995-01-13,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Blue Sky,NA,NA,FALSE,NA,PG-13,6.4,57,74,1994-09-16,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,Nell,NA,NA,FALSE,NA,PG-13,6.5,64,53,1994-12-23,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Tom And Viv,NA,NA,FALSE,NA,PG-13,6.5,61,33,1994-12-02,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,The Client,NA,NA,FALSE,NA,PG-13,6.7,69,80,1994-07-20,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1995,Ed Wood,NA,NA,FALSE,NA,R,7.9,88,92,1994-10-07,NA,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Bullets Over Broadway,NA,NA,FALSE,NA,R,7.5,83,96,1995-02-24,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Leaving Las Vegas,NA,NA,FALSE,NA,R,7.6,85,90,1996-02-09,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,Mr. Holland's Opus,NA,NA,FALSE,NA,PG,7.3,83,74,1996-01-19,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,Dead Man Walking,NA,NA,FALSE,NA,R,7.6,86,95,1996-02-02,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Casino,NA,NA,FALSE,NA,R,8.2,93,80,1995-11-22,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,The Bridges Of Madison County,NA,NA,FALSE,NA,PG-13,7.5,87,89,1995-06-02,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,The Usual Suspects,NA,NA,FALSE,NA,R,8.6,96,88,1995-09-15,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,12 Monkeys,NA,NA,FALSE,NA,R,8,88,88,1996-01-05,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Rob Roy,NA,NA,FALSE,NA,R,6.9,75,72,1995-04-14,NA,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1996,Mighty Aphrodite,NA,NA,FALSE,NA,R,7.1,73,77,1995-11-10,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1996,Georgia,NA,NA,FALSE,NA,R,6.5,66,80,1995-12-08,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,The People Vs. Larry Flynt,NA,NA,FALSE,NA,R,7.3,80,87,1997-01-10,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Sling Blade,NA,NA,FALSE,NA,R,8,93,96,1997-03-14,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Secrets And Lies,NA,NA,FALSE,NA,R,8,91,94,1997-02-28,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Marvin's Room,NA,NA,FALSE,NA,PG-13,6.7,62,80,1997-02-28,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Breaking The Waves,NA,NA,FALSE,NA,R,7.9,91,86,1996-11-13,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Primal Fear,NA,NA,FALSE,NA,R,7.7,89,74,1996-04-03,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,Ghosts Of Mississippi,NA,NA,FALSE,NA,PG-13,6.7,62,45,1997-01-03,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1997,The Crucible,NA,NA,FALSE,NA,PG-13,6.8,66,67,1996-11-27,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1997,The Mirror Has Two Faces,NA,NA,FALSE,NA,PG-13,6.5,72,53,1996-11-15,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,The Portrait Of A Lady,NA,NA,FALSE,NA,PG-13,6.3,52,43,1997-01-17,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,The Apostle,NA,NA,FALSE,NA,PG-13,7.2,78,89,1998-02-20,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Ulee's Gold,NA,NA,FALSE,NA,R,7.1,74,94,1997-07-18,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Wag The Dog,NA,NA,FALSE,NA,R,7.1,76,85,1998-01-09,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,The Wings Of The Dove,NA,NA,FALSE,NA,R,7.2,78,86,1998-03-13,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,Afterglow,NA,NA,FALSE,NA,R,6.1,45,74,1998-03-20,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,Mrs Brown,NA,NA,FALSE,NA,PG,7.3,78,94,1997-10-03,NA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1998,Jackie Brown,NA,NA,FALSE,NA,R,7.5,85,87,1997-12-25,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,Boogie Nights,NA,NA,FALSE,NA,R,7.9,89,92,1997-10-31,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,In And Out,NA,NA,FALSE,NA,PG-13,6.3,51,72,1997-09-19,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Gods And Monsters,NA,NA,FALSE,NA,R,7.5,83,95,1998-11-04,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Affliction,NA,NA,FALSE,NA,R,7,72,87,1999-02-19,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1999,American History X,NA,NA,FALSE,NA,R,8.6,96,83,1998-11-20,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,One True Thing,NA,NA,FALSE,NA,R,7,72,89,1998-09-18,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Hilary And Jackie,NA,NA,FALSE,NA,R,7.4,83,86,1999-02-05,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,A Civil Action,NA,NA,FALSE,NA,PG-13,6.5,55,60,1999-01-08,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,The Truman Show,NA,NA,FALSE,NA,PG,8.1,88,94,1998-06-05,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,A Simple Plan,NA,NA,FALSE,NA,R,7.5,81,90,1999-01-22,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1999,Primary Colors,NA,NA,FALSE,NA,R,6.7,64,80,1998-03-20,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Little Voice,NA,NA,FALSE,NA,R,7,74,79,1998-12-04,NA,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,The Straight Story,NA,NA,FALSE,NA,G,8,91,96,1999-11-03,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Sweet And Lowdown,NA,NA,FALSE,NA,PG-13,7.3,81,78,2000-03-10,NA,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,The Hurricane,NA,NA,FALSE,NA,R,7.6,87,83,2000-01-14,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,Boys Don't Cry,NA,NA,FALSE,NA,R,7.6,87,88,2000-03-31,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Tumbleweeds,NA,NA,FALSE,NA,PG-13,6.7,65,82,2000-03-03,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,The End Of The Affair,NA,NA,FALSE,NA,R,7.2,74,67,2000-01-21,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
